a.event_date,c.area,c.regional,c.cluster,c.kabupaten,id pelanggan,a.package_keyword,b.grouping,b.day,b.quota_bns_mb,rev,trx,subs
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870486899211,69339,SAUDI ARABIA (UMROH),12,10000,255300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870973340747,24249,ROAMax TAIWAN,7,30000,135000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871825614878,24248,ROAMax THAILAND,7,30000,127550,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1872110734631,48832,ROAMax USA-EUROPE,30,5000,315000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888729239685,24257,ROAMax USA-EUROPE,30,10000,382800,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890551120009,48832,ROAMax USA-EUROPE,30,5000,315000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890592381595,48832,ROAMax USA-EUROPE,30,5000,315300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892871013054,60038,ROAMax TURKEY,15,10000,360300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893711885924,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1960868149275,69339,SAUDI ARABIA (UMROH),12,10000,255300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961525810401,24257,ROAMax USA-EUROPE,30,10000,382800,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961525810654,69340,SAUDI ARABIA (UMROH),17,20000,361550,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1964079817525,69339,SAUDI ARABIA (UMROH),12,10000,256000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144469723419800,24071,SAUDI ARABIA (UMROH),12,5000,233780,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869455682412,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871761752388,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871855560970,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1872181734941,60053,ROAMax EROPA,15,10000,340000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961478308570,24248,ROAMax THAILAND,7,30000,127500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869646820761,43210,SAUDI ARABIA (UMROH),17,10000,318750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869722823778,51031,ROAMax USA,30,15000,495000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871796756548,57486,ROAMax THAILAND,3,10000,91300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867862737349,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869613770957,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870328636855,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959837663692,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959890326378,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961478886491,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870155407594,24255,ROAMax SOUTH-KOREA,7,20000,270000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888983456040,24255,ROAMax SOUTH-KOREA,7,20000,270000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893313810618,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870375106584,69339,SAUDI ARABIA (UMROH),12,10000,255500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892092813298,50456,ROAMax MALAYSIA,3,15000,92250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961504880608,24071,SAUDI ARABIA (UMROH),12,5000,234250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867837889276,53833,ROAMax QATAR,7,10000,127500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867878509323,69339,SAUDI ARABIA (UMROH),12,10000,255030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869686244187,24071,SAUDI ARABIA (UMROH),12,5000,233800,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186982958757,53833,ROAMax QATAR,7,10000,127530,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,144489066744698,6320,ROAMax ASIA AUSTRALIA,30,10000,340002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959887705459,57530,ROAMax ASIA AUSTRALIA,15,5000,225549,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888746917025,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890942161708,58776,SAUDI ARABIA (HAJI),45,20000,792200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892806175870,58776,SAUDI ARABIA (HAJI),45,20000,792200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892804211624,69339,SAUDI ARABIA (UMROH),12,10000,255207,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186808178721,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868131597827,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868366606238,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870183145433,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870366512243,69340,SAUDI ARABIA (UMROH),17,20000,361457,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888658302418,43210,SAUDI ARABIA (UMROH),17,10000,318750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888707471473,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888748338241,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888750024716,43210,SAUDI ARABIA (UMROH),17,10000,318750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888910578677,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888927109030,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888998115044,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1891952163606,43210,SAUDI ARABIA (UMROH),17,10000,318769,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892797713089,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892797713158,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893261097792,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1962236994712,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1962444651845,69340,SAUDI ARABIA (UMROH),17,20000,361250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1963084878580,43210,SAUDI ARABIA (UMROH),17,10000,318750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868411318491,58779,SAUDI ARABIA (HAJI),45,20000,935550,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870647782049,58779,SAUDI ARABIA (HAJI),45,20000,935550,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867891296909,48832,ROAMax USA-EUROPE,30,5000,315000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868033784761,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868163026936,24257,ROAMax USA-EUROPE,30,10000,382550,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868216188883,57491,ROAMax TURKEY,3,2500,91300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868289976747,24248,ROAMax THAILAND,7,30000,127500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869800378145,24257,ROAMax USA-EUROPE,30,10000,382519,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871003545083,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871815678671,57282,ROAMax TURKEY,7,5000,170000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888603957075,24255,ROAMax SOUTH-KOREA,7,20000,270050,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892354461160,24257,ROAMax USA-EUROPE,30,10000,382530,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892871012479,24257,ROAMax USA-EUROPE,30,10000,382500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892871012571,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959958704021,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961525809550,57282,ROAMax TURKEY,7,5000,170000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961531372031,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961531372606,57282,ROAMax TURKEY,7,5000,170000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1962242992951,6320,ROAMax ASIA AUSTRALIA,30,10000,340000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871956165684,57530,ROAMax ASIA AUSTRALIA,15,5000,225050,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893135637530,24247,ROAMax MALAYSIA,7,50000,127500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959868661114,24247,ROAMax MALAYSIA,7,50000,127500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1891241173323,60053,ROAMax EROPA,15,10000,340000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893714449757,31470,ROAMax CONTINENT,30,10000,585000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959878581497,60085,ROAMax CHINA,30,25000,510000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959879017738,60085,ROAMax CHINA,30,25000,510000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1960050102755,31008,ROAMax JAPAN,7,10000,255030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871918940460,69340,SAUDI ARABIA (UMROH),17,20000,361280,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869610054479,50456,ROAMax MALAYSIA,3,15000,91300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1872162681902,50456,ROAMax MALAYSIA,3,15000,91300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1891741884818,31006,ROAMax CHINA,7,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867908503876,24255,ROAMax SOUTH-KOREA,7,20000,270000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871085043421,24075,SAUDI ARABIA (UMROH),12,5000,289999,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869465299379,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871281562114,24250,ROAMax HONGKONG,7,30000,170000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871740495374,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890901307797,24071,SAUDI ARABIA (UMROH),12,5000,236088,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892721487662,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869455557177,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869754247413,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869829321023,69339,SAUDI ARABIA (UMROH),12,10000,255500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870303778846,58776,SAUDI ARABIA (HAJI),45,20000,792500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888840833178,58776,SAUDI ARABIA (HAJI),45,20000,792050,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892393387096,50456,ROAMax MALAYSIA,3,15000,92250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892475677370,31008,ROAMax JAPAN,7,10000,255500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893319612690,58776,SAUDI ARABIA (HAJI),45,20000,792500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959947828793,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870501495563,57530,ROAMax ASIA AUSTRALIA,15,5000,225002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871935450665,69339,SAUDI ARABIA (UMROH),12,10000,255002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890830521893,69339,SAUDI ARABIA (UMROH),12,10000,255002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959917434224,31006,ROAMax CHINA,7,10000,255030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870327121868,24071,SAUDI ARABIA (UMROH),12,5000,234299,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893148637498,58776,SAUDI ARABIA (HAJI),45,20000,792549,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867926621183,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892049060858,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870398197411,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1962228979235,58088,ROAMax ASIA TENGGARA,7,10000,127519,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1891029843826,24085,ROAMax SINGAPORE,7,100000,127499,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893289748133,24071,SAUDI ARABIA (UMROH),12,5000,233749,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868125141221,70294,ROAMax TURKEY HOTSPOT,7,5000,206999,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868263685355,70294,ROAMax TURKEY HOTSPOT,7,5000,206999,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870662063577,70294,ROAMax TURKEY HOTSPOT,7,5000,206999,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868061709222,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1872067879490,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1872068174810,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1872075024026,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888749507492,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892797528261,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1893390850314,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1891745444114,69339,SAUDI ARABIA (UMROH),12,10000,255300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867867226673,48890,ROAMax USA-EUROPE,30,20000,616250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867877120422,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868014767533,31470,ROAMax CONTINENT,30,10000,585000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868014966276,60027,ROAMax AUSTRALIA,15,50000,427500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868039813452,6320,ROAMax ASIA AUSTRALIA,30,10000,340000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869461011006,60038,ROAMax TURKEY,15,10000,360000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869466914600,58088,ROAMax ASIA TENGGARA,7,10000,127500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,186947631470,60027,ROAMax AUSTRALIA,15,50000,427500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869497145823,57530,ROAMax ASIA AUSTRALIA,15,5000,225000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869614190339,60038,ROAMax TURKEY,15,10000,360000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869621033414,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869832323788,57282,ROAMax TURKEY,7,5000,170000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870231371442,60038,ROAMax TURKEY,15,10000,360000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870515861984,60027,ROAMax AUSTRALIA,15,50000,428000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870662067809,48832,ROAMax USA-EUROPE,30,5000,315000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1870816212153,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871246129786,58088,ROAMax ASIA TENGGARA,7,10000,127700,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871518252584,57530,ROAMax ASIA AUSTRALIA,15,5000,225250,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871656267350,57531,ROAMax USA-EUROPE,3,3000,180000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871792853793,24250,ROAMax HONGKONG,7,30000,170000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1871976348897,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1872180703552,24257,ROAMax USA-EUROPE,30,10000,382500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888588468645,6320,ROAMax ASIA AUSTRALIA,30,10000,340000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888602910529,69339,SAUDI ARABIA (UMROH),12,10000,255300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888671602145,57282,ROAMax TURKEY,7,5000,170002,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888707221578,6320,ROAMax ASIA AUSTRALIA,30,10000,340030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888782477693,57498,ROAMax HONGKONG,3,15000,91300,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888948414137,48832,ROAMax USA-EUROPE,30,5000,315000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1889543011379,24250,ROAMax HONGKONG,7,30000,170000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890039460744,69339,SAUDI ARABIA (UMROH),12,10000,255200,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890094965862,48832,ROAMax USA-EUROPE,30,5000,315000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1890170129954,24248,ROAMax THAILAND,7,30000,127799,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1891186903811,57530,ROAMax ASIA AUSTRALIA,15,5000,225030,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1891240677765,48832,ROAMax USA-EUROPE,30,5000,315000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1891824447780,24250,ROAMax HONGKONG,7,30000,170000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892870929541,57282,ROAMax TURKEY,7,5000,170000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892870971746,24255,ROAMax SOUTH-KOREA,7,20000,270000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892870971976,48832,ROAMax USA-EUROPE,30,5000,315000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892870972344,60038,ROAMax TURKEY,15,10000,360000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1892870972459,48832,ROAMax USA-EUROPE,30,5000,315000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1959977730886,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1960015803315,57530,ROAMax ASIA AUSTRALIA,15,5000,225000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961525809458,24247,ROAMax MALAYSIA,7,50000,127799,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961525809895,69339,SAUDI ARABIA (UMROH),12,10000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961525810056,24257,ROAMax USA-EUROPE,30,10000,382500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1963029729134,60038,ROAMax TURKEY,15,10000,360000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1888807444377,24071,SAUDI ARABIA (UMROH),12,5000,233750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961797335613,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1961797335636,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867849303923,70340,ROAMax MALAYSIA HOTSPOT,15,18000,255000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867894714295,43210,SAUDI ARABIA (UMROH),17,10000,318750,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1868053654369,58091,ROAMax MIDDLE EAST,15,10000,382500,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869552369352,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1867831327721,58776,SAUDI ARABIA (HAJI),45,20000,792000,1,1
2025,JAWA BALI,JATIM,KOTA SURABAYA,KOTA SURABAYA,1869133715624,57530,ROAMax ASIA AUSTRALIA,15,5000,225000,1,1
